Name/ID,Vertical,Industry,Total BRR Currency, Total BRR ,Service Name,Number of Services,Bandwidth,,State A,State Z,Service Status,Term, Total MRR ,Vertical,Industry,EmployeeQuantityGrowthRate,SalesTurnoverGrowthRate,PriorYearEmployees, PriorYearRevenue , SalesVolume ,SmallBusiness
56525,Finance,Finance,USD, $ 269.00 ,231151,3,N/A,Colocation,NV,,Active,36, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
56533,Consulting / Other Professional Services,Professional Services,USD," $ 1,033.00 ",254602,4,,Colocation,TX,TX,Active,36, $ 634.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
56554,Finance,Finance,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Finance,Finance,0,0,0, $ -   , $ -   ,N
56565,Pharmaceuticals,Healthcare,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Pharmaceuticals,Healthcare,0,0.409473,20," $ 2,891,150.37 "," $ 4,074,998.91 ",N
56681,Internet Content & Software,Media & Content,USD, $ 562.00 ,300168,3,N/A,Cloud IaaS,CO,,Active,12, $ 150.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
56696,Consulting / Other Professional Services,Professional Services,USD," $ 3,126.00 ",285724,6,FE (Cat5),Interconnect,IL,IL,Active,36, $ 100.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
56712,Higher Education,Research & Education,USD, $ 986.00 ,204698,1,N/A,Dark Fiber,NC,,Active,120, $ 986.10 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
56798,Non-Healthcare Insurance,Other Enterprise,USD, $ 995.00 ,241972,2,,Colocation,TX,,Pending Change,12, $ 995.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
56804,Consulting / Other Professional Services,Professional Services,USD, $ 357.00 ,238717,1,10Mb,DIA,IL,,Active,12, $ 356.83 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
56912,Cloud Service Provider,Data Center & Cloud Services,USD," $ 1,007.00 ",221049,3,100Mb,DIA,VA,,Active,12," $ 1,007.00 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
56962,Media,Media & Content,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Media,Media & Content,0,0.025,25," $ 5,256,637.04 "," $ 5,388,052.97 ",Y
57084,Consulting / Other Professional Services,Professional Services,USD, $ 510.00 ,267897,1,20Mb,DIA,VA,,Active,48, $ 509.75 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
57102,Healthcare,Healthcare,USD," $ 2,857.00 ",285790,3,Fiber Pair,Interconnect,IL,IL,Active,36, $ 200.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
57163,Finance,Finance,USD," $ 1,858.00 ",221969,1,100Mb,DIA,NY,,Active,24," $ 1,857.92 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
57240,Media,Media & Content,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Media,Media & Content,0,-0.337129,118," $ 16,164,158.90 "," $ 10,714,755.72 ",N
57244,Internet Content & Software,Media & Content,USD," $ 1,388.00 ",226338,1,100Mb,DIA,CA,,Active,12," $ 1,387.65 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
57355,Oil & Gas,Energy & Manufacturing,USD, $ 595.00 ,280475,1,25Mb,DIA,,,Active,36, $ 595.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
57357,Engineering,Professional Services,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Engineering,Professional Services,0,0.934222,42," $ 15,112,831.49 "," $ 29,231,572.46 ",Y
57373,Commercial Systems Integrator,Professional Services,USD," $ 1,263.00 ",286162,3,FE (Cat5),Interconnect,CA,CA,Active,3, $ 50.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
57387,Colo/Hosting,Data Center & Cloud Services,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Colo/Hosting,Data Center & Cloud Services,0,0,2," $ 131,415.93 "," $ 131,415.93 ",Y
57485,Non-Healthcare Insurance,Other Enterprise,USD, $ 685.00 ,254980,2,N/A,Colocation,TX,TX,Active,12, $ 305.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
57529,Internet Content & Software,Media & Content,USD, $ 714.00 ,243076,1,100Mb,DIA,CA,,Active,60, $ 713.65 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
57578,State/Local Government,Government,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,State/Local Government,Government,0,0,0, $ -   , $ -   ,N
57591,Manufacturing,Energy & Manufacturing,USD, $ 524.00 ,254585,4,,Colocation,TX,TX,Active,1, $ 324.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
57637,Consulting / Other Professional Services,Professional Services,USD, $ 233.00 ,267295,1,N/A,Cloud Servers,GA,,Active,1, $ 233.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
57638,Higher Education,Research & Education,USD," $ 1,020.00 ",241699,1,100Mb,DIA,NY,,Active,12," $ 1,019.50 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
57709,Research,Research & Education,USD, $ 547.00 ,254770,4,,Colocation,TX,TX,Active,1, $ 148.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
57745,Internet Content & Software,Media & Content,USD, $ 755.00 ,220952,1,100Mb,DIA,NJ,,Active,12, $ 755.25 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
57779,Internet Content & Software,Media & Content,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Internet Content & Software,Media & Content,0,0.041096,1," $ 95,933.63 "," $ 99,876.10 ",Y
57839,Consulting / Other Professional Services,Professional Services,USD, $ 200.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
57901,Internet Content & Software,Media & Content,USD, $ 491.00 ,267919,2,N/A,Cloud Servers,GA,,Active,1, $ 115.65 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
57981,Consulting / Other Professional Services,Professional Services,USD, $ 676.00 ,255437,2,100Mb,DIA,TX,TX,Active,1, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
57994,Consulting / Other Professional Services,Professional Services,USD, $ 405.00 ,260830,2,100Mb,DIA,TX,,Pending Disconnect,1, $ 106.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
58017,Consulting / Other Professional Services,Professional Services,USD, $ 84.00 ,263699,2,,Colocation,TX,,Active,30, $ 87.05 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
58037,Internet Content & Software,Media & Content,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Internet Content & Software,Media & Content,4.142857,7.026171,7," $ 1,103,893.78 "," $ 8,860,040.70 ",Y
58099,Asset Management / Hedge Fund,Finance,USD, $ 531.00 ,270164,1,100Mb,DIA,CA,,Active,12, $ 531.16 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
58220,Healthcare,Healthcare,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Healthcare,Healthcare,0,0.023412,127724," $ 76,116,104,339.20 "," $ 77,898,104,295.76 ",0
58295,Healthcare,Healthcare,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Healthcare,Healthcare,0,0,0, $ -   ," $ 6,805,829.74 ",N
58360,Consulting / Other Professional Services,Professional Services,USD," $ 1,417.00 ",190304,1,40Mb,DIA,GA,,Active,36," $ 1,416.83 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
58361,Regional Carrier/ISP,Telecommunications,USD, $ 652.00 ,267671,2,200Mb,DIA,TX,,Active,12, $ 49.80 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
58377,Transportation,Other Enterprise,USD," $ 1,365.00 ",249238,3,100Mb,ELine,MN,,Disconnected,60, $ 41.67 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
58378,PTT,Telecommunications,USD, $ 616.00 ,246783,2,20Mb,DIA,AZ,,Active,12, $ 295.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
58388,Consulting / Other Professional Services,Professional Services,USD," $ 1,033.00 ",257179,3,,Colocation,TX,TX,Active,1, $ 649.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
58399,Real Estate / Construction,Other Enterprise,USD, $ 867.00 ,252873,1,100Mb,DIA,,,Active,36, $ 866.57 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
58405,Commercial Systems Integrator,Professional Services,USD," $ 2,833.00 ",284732,10,150Mb,DIA,IL,,Active,12, $ 900.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
58441,Healthcare,Healthcare,USD," $ 1,946.00 ",300982,2,1Mb,Cloud IaaS,CO,,Active,12," $ 1,946.44 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
58472,Regional Carrier/ISP,Telecommunications,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Regional Carrier/ISP,Telecommunications,0,0,0, $ -   ," $ 302,256.63 ",Y
58489,Regional Carrier/ISP,Telecommunications,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Regional Carrier/ISP,Telecommunications,0,0.013514,10," $ 972,477.85 "," $ 985,619.45 ",Y
58494,Consulting / Other Professional Services,Professional Services,USD, $ 208.00 ,254550,2,N/A,Colocation,TX,TX,Active,12, $ 198.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
58510,Commercial Systems Integrator,Professional Services,USD, $ 50.00 ,263659,2,10Mb,DIA,TX,,Active,36, $ 10.16 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
58552,Consulting / Other Professional Services,Professional Services,USD, $ 149.00 ,267994,2,N/A,Colocation,GA,,Active,1, $ 50.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
58574,Finance,Finance,USD," $ 1,379.00 ",283849,4,N/A,Colocation,CA,,Active,24," $ 1,168.85 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
58597,Regional Carrier/ISP,Telecommunications,USD," $ 1,274.00 ",254063,1,1G,DIA,,,Active,60," $ 1,274.37 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
58601,Regional Carrier/ISP,Telecommunications,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Regional Carrier/ISP,Telecommunications,0,1.822334,9," $ 814,778.74 "," $ 2,299,577.64 ",Y
58767,Finance,Finance,USD," $ 7,563.00 ",228362,7,100Mb,DIA,,,Active,12," $ 1,365.00 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
58796,National Carrier/ISP,Telecommunications,USD, $ 117.00 ,255059,2,,Colocation,TX,TX,Active,1, $ 117.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
58801,Healthcare,Healthcare,USD, $ 645.00 ,242946,4,5Mb,DIA,,,Active,24, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
58928,Consulting / Other Professional Services,Professional Services,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Consulting / Other Professional Services,Professional Services,0,0.075269,15," $ 1,222,168.11 "," $ 1,314,159.26 ",Y
59036,Retail,Other Enterprise,USD, $ 224.00 ,226869,1,2Mb,DIA,CA,,Active,24, $ 224.29 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
59141,Consulting / Other Professional Services,Professional Services,USD, $ 663.00 ,231175,1,20Mb,DIA,IL,,Active,12, $ 704.34 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
59149,Retail,Other Enterprise,USD," $ 1,959.00 ",300164,1,N/A,Cloud IaaS,CO,,Active,12," $ 1,958.98 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
59153,Consulting / Other Professional Services,Professional Services,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Consulting / Other Professional Services,Professional Services,0,0.374311,32," $ 4,468,141.48 "," $ 6,140,618.09 ",Y
59168,Colo/Hosting,Data Center & Cloud Services,USD," $ 1,289.00 ",254809,4,,Colocation,TX,TX,Active,12, $ 704.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
59204,Media,Media & Content,USD," $ 1,782.00 ",222015,1,100Mb,DIA,CA,,Active,24," $ 1,782.39 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
59233,Consulting / Other Professional Services,Professional Services,USD, $ 751.00 ,255805,2,N/A,Colocation,TX,TX,Active,36, $ 739.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
59247,Asset Management / Hedge Fund,Finance,USD, $ 587.00 ,284363,2,5.00,DIA,CA,,Disconnected,12, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
59254,Transportation,Other Enterprise,USD, $ 499.00 ,255091,3,N/A,Colocation,TX,TX,Active,36, $ 399.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
59286,Non-Healthcare Insurance,Other Enterprise,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Non-Healthcare Insurance,Other Enterprise,0,0.050323,3400," $ 3,012,027,110.01 "," $ 3,163,600,232.34 ",N
59289,Consulting / Other Professional Services,Professional Services,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Consulting / Other Professional Services,Professional Services,0,0.03125,4," $ 420,530.96 "," $ 433,672.56 ",Y
59353,Retail,Other Enterprise,USD," $ 1,641.00 ",284599,9,Transfer,DIA,CA,,Pending Change,4, $ 409.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
59375,Regional Carrier/ISP,Telecommunications,USD," $ 1,714.00 ",250892,1,N/A,Dark Fiber,,,Active,120," $ 1,713.96 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
59406,Healthcare,Healthcare,USD, $ 771.00 ,283683,3,N/A,Colocation,CO,,Active,48, $ 525.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
59421,Engineering,Professional Services,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Engineering,Professional Services,0,0,0, $ -   , $ -   ,N
59478,Regional Carrier/ISP,Telecommunications,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Regional Carrier/ISP,Telecommunications,0,1.531216,300," $ 30,488,494.83 "," $ 77,172,973.56 ",Y
59490,Finance,Finance,USD," $ 1,027.00 ",226709,1,200Mb,DIA,NJ,,Active,12," $ 1,027.14 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
59563,Consulting / Other Professional Services,Professional Services,USD, $ 918.00 ,275961,1,300Mb,DIA,DC,,Active,36, $ 973.11 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
59583,Consulting / Other Professional Services,Professional Services,USD, $ 696.00 ,283863,2,N/A,Colocation,CA,,Active,12, $ 650.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
59625,Retail,Other Enterprise,USD, $ 223.00 ,267291,1,N/A,Cloud Servers,GA,,Active,1, $ 222.75 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
59685,Media,Media & Content,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Media,Media & Content,0,0,2," $ 157,699.11 "," $ 157,699.11 ",Y
59699,Consulting / Other Professional Services,Professional Services,USD," $ 3,532.00 ",286567,4,FE (Cat5),Interconnect,IL,IL,Active,36, $ 100.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
59862,Consulting / Other Professional Services,Professional Services,USD, $ 124.00 ,267999,3,N/A,Cloud Servers,GA,,Disconnected,1, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
59863,Consulting / Other Professional Services,Professional Services,USD, $ 750.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
59871,Real Estate / Construction,Other Enterprise,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Real Estate / Construction,Other Enterprise,0,0,1," $ 69,650.44 "," $ 69,650.44 ",Y
59909,Internet Content & Software,Media & Content,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Internet Content & Software,Media & Content,0,0,0, $ -   , $ -   ,N
60029,Regional Carrier/ISP,Telecommunications,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Regional Carrier/ISP,Telecommunications,0,0,3," $ 275,973.44 "," $ 275,973.44 ",Y
60052,Internet Content & Software,Media & Content,USD," $ 1,410.00 ",221045,1,100Mb,DIA,CA,,Active,12," $ 1,409.80 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
60165,Reseller,Telecommunications,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Reseller,Telecommunications,0,-0.011628,7," $ 1,130,176.96 "," $ 1,117,035.37 ",Y
60224,Finance,Finance,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Finance,Finance,0,0.349852,130," $ 29,305,751.50 "," $ 39,558,414.66 ",N
60227,Colo/Hosting,Data Center & Cloud Services,USD, $ 620.00 ,258790,2,40Mb,DIA,TX,,Active,36, $ 317.74 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
60239,Hospitality,Other Enterprise,USD, $ 882.00 ,020841,2,N/A,Dark Fiber,WA,WA,Disconnected,36, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
60307,Consulting / Other Professional Services,Professional Services,USD, $ 583.00 ,246702,2,N/A,Colocation,AZ,,Pending Change,12, $ 423.16 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
60414,Retail,Other Enterprise,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Retail,Other Enterprise,3,4.048571,3," $ 183,982.30 "," $ 928,847.76 ",Y
60422,K-12 Education,Research & Education,USD," $ 1,427.00 ",218107,1,50Mb,DIA,MI,,Active,60," $ 1,427.30 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
60436,Internet Content & Software,Media & Content,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Internet Content & Software,Media & Content,0,0.015625,10," $ 841,061.93 "," $ 854,203.52 ",Y
60437,Internet Content & Software,Media & Content,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Internet Content & Software,Media & Content,0,0,3," $ 183,982.30 "," $ 183,982.30 ",N
60443,Retail,Other Enterprise,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Retail,Other Enterprise,0,0,30," $ 10,963,788.90 "," $ 10,963,788.90 ",N
60483,Cloud Service Provider,Data Center & Cloud Services,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Cloud Service Provider,Data Center & Cloud Services,0,0,1," $ 93,305.31 "," $ 93,305.31 ",Y
60500,Research,Research & Education,USD, $ 736.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
60737,Internet Content & Software,Media & Content,USD, $ 925.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
60763,Healthcare,Healthcare,USD, $ 678.00 ,245135,2,10Mb,DIA,IL,,Active,24, $ 160.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
60771,Manufacturing,Energy & Manufacturing,USD, $ 669.00 ,269733,2,100Mb,DIA,TX,,Pending Change,12, $ 101.63 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
60790,Consulting / Other Professional Services,Professional Services,USD, $ 99.00 ,254630,2,,Colocation,TX,TX,Active,1, $ 49.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
60826,PTT,Telecommunications,USD," $ 1,402.00 ",049951,8,DS1,Private Line,NJ,IL,Disconnected,12, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
60843,Higher Education,Research & Education,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Higher Education,Research & Education,0,0,0, $ -   ," $ 252,792.99 ",N
60867,Internet Content & Software,Media & Content,USD, $ 399.00 ,263691,2,,Colocation,TX,,Active,30, $ 399.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
60883,Consulting / Other Professional Services,Professional Services,USD, $ 49.00 ,255488,2,,Colocation,TX,TX,Active,1, $ 49.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
60887,State/Local Government,Government,USD, $ 18.00 ,243804,1,N/A,Dark Fiber,NJ,,Active,60, $ 226.96 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
60922,Telecommunications Equipment Provider,Other Enterprise,USD, $ 554.00 ,283752,4,N/A,Colocation,CA,,Active,12, $ 444.30 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
61023,Media,Media & Content,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Media,Media & Content,0.021659,0.231241,6002," $ 1,348,508,754.74 "," $ 1,660,339,034.75 ",N
61037,Research,Research & Education,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Research,Research & Education,0,0,90, $ -   ," $ 46,526,850.58 ",N
61057,Healthcare,Healthcare,USD, $ 704.00 ,255769,3,N/A,Colocation,TX,TX,Active,12, $ 687.25 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
61112,Consulting / Other Professional Services,Professional Services,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Consulting / Other Professional Services,Professional Services,-0.5,1.702703,40," $ 4,862,389.26 "," $ 13,141,592.60 ",N
61129,Internet Content & Software,Media & Content,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Internet Content & Software,Media & Content,0,0,5," $ 407,389.37 "," $ 407,389.37 ",Y
61213,Colo/Hosting,Data Center & Cloud Services,USD, $ 639.00 ,260740,3,1Mb,DIA,TX,,Active,12, $ 205.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
61289,Internet Content & Software,Media & Content,USD, $ 788.00 ,254795,3,,Colocation,TX,TX,Active,12, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
61470,Media,Media & Content,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Media,Media & Content,0,0,0, $ -   , $ -   ,0
61518,K-12 Education,Research & Education,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,K-12 Education,Research & Education,0.822917,1.620055,96," $ 10,038,883.61 "," $ 26,302,428.43 ",N
61621,Internet Content & Software,Media & Content,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Internet Content & Software,Media & Content,0,0.95884,10," $ 1,314,159.26 "," $ 2,574,227.72 ",Y
61633,Consulting / Other Professional Services,Professional Services,USD, $ 299.00 ,254896,2,,Colocation,TX,TX,Active,1, $ 299.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
61676,Internet Content & Software,Media & Content,USD, $ 909.00 ,238454,3,N/A,Colocation,TN,,Active,36, $ 624.42 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
61709,Media,Media & Content,USD, $ 321.00 ,231864,1,10Mb,DIA,TN,,Active,60, $ 325.85 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
61781,Healthcare,Healthcare,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Healthcare,Healthcare,0,0.009066,150," $ 15,769,911.12 "," $ 15,912,887.71 ",N
61785,Healthcare,Healthcare,USD," $ 1,012.00 ",172931,1,N/A,Dark Fiber,WA,,Active,36," $ 1,012.06 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
61847,Utilities,Energy & Manufacturing,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Utilities,Energy & Manufacturing,0,1.992813,8300," $ 1,279,334,039.61 "," $ 3,828,807,817.78 ",N
61903,Real Estate / Construction,Other Enterprise,USD, $ 343.00 ,173130,13,N/A,Colocation,TN,,Disconnected,1, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
61915,Consulting / Other Professional Services,Professional Services,USD, $ 714.00 ,251041,1,50Mb,DIA,GA,,Active,24, $ 734.48 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
