Name/ID,Vertical,Industry,Total BRR Currency,Total BRR,Service Name,Number of Services,Bandwidth,Product,State A,State Z,Service Status,Term,Total MRR,EmployeeQuantityGrowthRate,SalesTurnoverGrowthRate,PriorYearEmployees,PriorYearRevenue,SalesVolume,SmallBusiness
35831,Consulting / Other Professional Services,Professional Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,3,394247.78,394247.78,Y
35884,Media,Media & Content,USD,2921,283770,4,N/A,Colocation,CA,,Active,24,1201.81,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
35904,Hospitality,Other Enterprise,USD,816,244379,1,100Mb,DIA,MS,,Active,60,815.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
35957,Transportation,Other Enterprise,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.035088,20,749070.78,775353.96,Y
35972,Finance,Finance,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,2.007164,9,1445575.19,4347081.13,Y
35982,Manufacturing,Energy & Manufacturing,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.0125,14,1051327.41,1064469,Y
35991,Regional Carrier/ISP,Telecommunications,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,$ -,149718.22,N
35993,Internet Content & Software,Media & Content,USD,49,254607,2,,Colocation,TX,TX,Active,1,49,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36024,Internet Content & Software,Media & Content,USD,1236,256354,6,100Mb,DIA,TX,TX,Disconnected,1,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36037,Consulting / Other Professional Services,Professional Services,USD,879,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36038,Consulting / Other Professional Services,Professional Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,2.228728,524,42841591.88,138323850.2,N
36080,Regional Carrier/ISP,Telecommunications,USD,1223,247260,1,1G,DIA,UT,,Active,36,1223.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36184,Consulting / Other Professional Services,Professional Services,USD,499,257220,3,,Colocation,TX,TX,Active,12,499,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36224,Internet Content & Software,Media & Content,USD,89,255572,2,,Colocation,TX,TX,Active,1,89,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36240,Finance,Finance,USD,1773,214105,6,,Colocation,NV,,Active,36,1214.48,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36249,Healthcare,Healthcare,USD,1160,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36274,Regional Carrier/ISP,Telecommunications,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,15,3219690.19,3219690.19,Y
36352,Internet Content & Software,Media & Content,USD,1427,237091,3,,Colocation,MD,,Disconnected,,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36405,Internet Content & Software,Media & Content,USD,1300,282826,2,N/A,Colocation,VA,,Active,12,1150,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36423,RLEC,Telecommunications,USD,870,16174,3,DS1,Private Line,MN,MN,Active,36,293.72,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36456,Real Estate / Construction,Other Enterprise,USD,1946,285638,3,FE (Cat5),Interconnect,IL,IL,Active,36,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36466,Reseller,Telecommunications,USD,655,49503,3,10Mb,Switched Ethernet,NY,NY,Disconnected,12,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36485,Media,Media & Content,USD,783,255688,2,,Colocation,TX,TX,Active,1,746,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36500,Real Estate / Construction,Other Enterprise,USD,306,240846,1,20Mb,DIA,AZ,,Active,60,305.85,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36520,Finance,Finance,USD,95,242068,2,,Colocation,TX,,Active,12,99.17,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36524,Finance,Finance,USD,1178,234654,1,50Mb,ELine,IL,,Pending Change,36,1198.36,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36573,Retail,Other Enterprise,USD,1360,283949,4,50Mb,Dedicated Ethernet,VA,VA,Active,36,150,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36632,Consulting / Other Professional Services,Professional Services,USD,109,255709,2,100Mb,DIA,TX,TX,Active,1,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36675,Manufacturing,Energy & Manufacturing,USD,419,256066,2,,Colocation,TX,TX,Active,12,419,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36712,Colo/Hosting,Data Center & Cloud Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.394448,23,3942477.78,5497580.26,Y
36737,Retail,Other Enterprise,USD,1222,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36816,Legal,Professional Services,USD,148,255393,2,100Mb,DIA,TX,TX,Active,1,50,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36830,State/Local Government,Government,USD,113,13635,3,N/A,Dark Fiber,IN,,Active,360,113.31,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36850,Cloud Service Provider,Data Center & Cloud Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,1.313566,86,15112831.49,34964535.73,Y
36874,Internet Content & Software,Media & Content,USD,382,226450,1,5Mb,DIA,CA,,Active,12,382.31,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36893,Colo/Hosting,Data Center & Cloud Services,USD,614,254721,2,,Colocation,TX,TX,Active,1,589,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36931,Cable & Satellite,CATV/Satellite,USD,1002,300259,3,N/A,Cloud IaaS,CO,,Active,12,383.99,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36978,Retail,Other Enterprise,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,-0.288528,140,38279389.44,27234723.24,N
37033,RLEC,Telecommunications,USD,133,26500,4,300Mb,DIA,MN,,Disconnected,1,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
37051,Consulting / Other Professional Services,Professional Services,USD,95,241969,2,,Colocation,TX,,Active,12,99.17,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
37092,State/Local Government,Government,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,3,223407.07,223407.07,Y
37098,Finance,Finance,USD,1350,285731,3,Fiber Pair,Interconnect,IL,IL,Active,12,150,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
37237,Consulting / Other Professional Services,Professional Services,USD,650,283436,2,N/A,Colocation,IL,,Active,36,1025,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
37269,Finance,Finance,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,-0.05048,837,226152352.9,214736251.4,N
37324,Manufacturing,Energy & Manufacturing,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,1.829425,60,6307964.45,17847912.31,Y
37348,Internet Content & Software,Media & Content,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,$ -,$ -,N
37349,Retail,Other Enterprise,USD,2029,233166,1,300Mb,DIA,MI,,Active,48,2028.81,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
37374,Healthcare,Healthcare,USD,99,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
37399,Cloud Service Provider,Data Center & Cloud Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.4,1.109042,25,4205309.63,8869175.43,Y
37552,Colo/Hosting,Data Center & Cloud Services,USD,816,261239,1,10Mb,DIA,VA,,Active,24,815.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
37679,Consulting / Other Professional Services,Professional Services,USD,99,242028,4,,Colocation,TX,,Disconnected,12,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
37833,Healthcare,Healthcare,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.29137,2000,173074774.5,223503596.6,N
37845,K-12 Education,Research & Education,USD,157,248910,1,N/A,Dark Fiber,MN,,Active,96,157.41,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
37914,Internet Content & Software,Media & Content,USD,1070,189992,1,50Mb,DIA,ID,,Active,12,1070.47,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
37916,Real Estate / Construction,Other Enterprise,USD,1121,252435,1,100Mb,DIA,DC,,Active,30,1121.45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
37960,Internet Content & Software,Media & Content,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,$ -,$ -,N
37981,Real Estate / Construction,Other Enterprise,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.862342,21,2365486.67,4405344.38,Y
38058,Consulting / Other Professional Services,Professional Services,USD,969,258175,1,100Mb,DIA,,,Active,36,968.53,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
38096,Cloud Service Provider,Data Center & Cloud Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.421053,4,249690.26,354823,Y
38097,Commercial Systems Integrator,Professional Services,USD,1062,286807,5,FE (Cat5),Interconnect,CO,CO,Active,36,75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
38351,K-12 Education,Research & Education,USD,157,217991,2,N/A,Dark Fiber,MI,,Active,240,787.34,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
38359,Consulting / Other Professional Services,Professional Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,1,144557.52,144557.52,Y
38388,Healthcare,Healthcare,USD,474,269169,2,100Mb,DIA,TX,,Active,12,145.33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
38428,Finance,Finance,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-1,-1,3,157699.11,$ -,N
38433,Consulting / Other Professional Services,Professional Services,USD,1233,286505,3,Fiber Pair,Interconnect,IL,IL,Active,36,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
38447,Finance,Finance,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.029412,4,446814.15,459955.74,Y
38513,Consulting / Other Professional Services,Professional Services,USD,794,254684,4,N/A,Colocation,TX,TX,Active,12,576,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
38516,Internet Content & Software,Media & Content,USD,1347,188299,5,DS1,Private Line,WA,ID,Disconnected,36,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
38563,Wireless,Telecommunications,USD,406,275200,2,100Mb,DIA,TX,,Pending Change,12,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
38626,Media,Media & Content,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,$ -,17459942.27,Y
38705,Consulting / Other Professional Services,Professional Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,2,210265.48,210265.48,Y
38718,Colo/Hosting,Data Center & Cloud Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,2,144557.52,144557.52,Y
38749,Consulting / Other Professional Services,Professional Services,USD,499,254785,3,,Colocation,TX,TX,Active,12,499,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
38768,Real Estate / Construction,Other Enterprise,USD,1033,254775,4,N/A,Colocation,TX,TX,Active,12,436.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
38818,Manufacturing,Energy & Manufacturing,USD,1530,283090,2,N/A,Colocation,IL,,Active,24,1214,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
38829,Media,Media & Content,USD,126,267982,1,N/A,Cloud Servers,GA,,Active,1,126.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
38862,Colo/Hosting,Data Center & Cloud Services,USD,919,214307,4,N/A,Colocation,NV,,Active,12,691.08,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
38899,Healthcare,Healthcare,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.022727,18,1156460.15,1182743.33,Y
39079,Consulting / Other Professional Services,Professional Services,USD,1271,254782,3,N/A,Colocation,TX,TX,Active,12,1121,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
39156,Finance,Finance,USD,1178,239538,1,50Mb,DIA,TX,,Active,36,1177.53,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
39157,Telecommunications Equipment Provider,Other Enterprise,USD,105,254902,2,,Colocation,TX,TX,Active,1,99,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
39236,Real Estate / Construction,Other Enterprise,USD,885,255200,2,40Mb,DIA,TX,TX,Active,12,854,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
39254,Internet Content & Software,Media & Content,USD,743,283805,2,N/A,Colocation,CA,,Active,36,633.04,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
39284,Higher Education,Research & Education,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,1.265267,53,3416814.08,7739995.91,Y
39316,Internet Content & Software,Media & Content,USD,114,255317,2,100Mb,DIA,TX,TX,Active,1,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
39391,Consulting / Other Professional Services,Professional Services,USD,976,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
39439,Hospitality,Other Enterprise,USD,295,241937,6,,Colocation,TX,,Active,12,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
39448,Non-Healthcare Insurance,Other Enterprise,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,240,328539815,328539815,N
39450,Retail,Other Enterprise,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,-0.010286,1135,335636275,332183881.4,N
39534,Consulting / Other Professional Services,Professional Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,-0.090909,1,144557.52,131415.93,Y
39548,Retail,Other Enterprise,USD,50,271065,2,N/A,Colocation,TX,,Pending Change,12,47.89,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
39569,Legal,Professional Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.381319,90,11827433.34,16337463.65,Y
39633,Internet Content & Software,Media & Content,USD,1400,285363,3,FE (Cat5),Interconnect,VA,VA,Active,36,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
39684,Consulting / Other Professional Services,Professional Services,USD,1102,261303,1,100Mb,DIA,,,Active,24,1102.08,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
39724,Manufacturing,Energy & Manufacturing,USD,1706,13603,3,N/A,Dark Fiber,IN,IN,Disconnected,240,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
39837,Internet Content & Software,Media & Content,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,$ -,122325.89,N
39956,Cloud Service Provider,Data Center & Cloud Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,$ -,105621.61,N
39979,K-12 Education,Research & Education,USD,154,243616,2,N/A,Dark Fiber,NJ,,Active,120,473.14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
40001,Oil & Gas,Energy & Manufacturing,USD,204,254674,4,N/A,Colocation,TX,TX,Active,12,99,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
40039,Consulting / Other Professional Services,Professional Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.070833,0.080521,2400,736000150.2,795263476.2,N
40048,Internet Content & Software,Media & Content,USD,699,283886,2,N/A,Colocation,CA,,Active,36,683,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
40067,Consulting / Other Professional Services,Professional Services,USD,1424,241887,4,Bulk Fiber,Interconnect,NY,NY,Active,24,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
40162,Consulting / Other Professional Services,Professional Services,USD,35,241979,2,N/A,Managed Services,TX,,Active,12,34.95,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
40224,Retail,Other Enterprise,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.212851,-0.137891,249000,47556795301,40999140593,N
40240,Internet Content & Software,Media & Content,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,15,788495.56,788495.56,Y
40243,K-12 Education,Research & Education,USD,95,248937,2,N/A,Dark Fiber,MN,,Active,12,95.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
40294,Healthcare,Healthcare,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,$ -,5640965.54,Y
40488,Healthcare,Healthcare,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.514867,3700,410674768.8,622117518.9,N
40505,Media,Media & Content,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,3.270054,4300,601884941.1,2570080939,N
40566,Retail,Other Enterprise,USD,1664,299913,1,N/A,Cloud IaaS,CO,,Active,36,1664.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
40590,Consulting / Other Professional Services,Professional Services,USD,821,255723,3,N/A,Colocation,TX,TX,Active,12,796,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
40673,Regional Carrier/ISP,Telecommunications,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,3.108496,15,2102654.82,8638749.43,Y
40699,VOIP/VSP,Telecommunications,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,$ -,$ -,N
40783,,,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,2,144557.52,144557.52,Y
40980,Consulting / Other Professional Services,Professional Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.088312,-0.027994,15400,2226576092,2164245518,N
40985,Internet Content & Software,Media & Content,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.012658,1,103818.58,105132.74,Y
41007,Consulting / Other Professional Services,Professional Services,USD,673,299920,2,N/A,Cloud IaaS,CO,,Active,12,654.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
41081,K-12 Education,Research & Education,USD,2760,283202,5,N/A,Colocation,IL,,Active,60,1980,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
41096,Cloud Service Provider,Data Center & Cloud Services,USD,918,279204,1,100Mb,ELine,,,Active,12,1000.89,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
41114,Finance,Finance,USD,966,283039,3,N/A,Colocation,VA,,Active,36,850,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
41170,Systems Integrators,Government,USD,897,255228,2,N/A,Colocation,TX,TX,Active,12,797.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
41194,Colo/Hosting,Data Center & Cloud Services,USD,1121,254205,1,1G,DIA,UT,,Active,24,1121.45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
41223,Retail,Other Enterprise,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,$ -,$ -,N
41329,Non-Healthcare Insurance,Other Enterprise,USD,1720,284735,2,50Mb,DIA,,,Active,12,700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
41406,Consulting / Other Professional Services,Professional Services,USD,118,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
41459,Internet Content & Software,Media & Content,USD,482,226467,3,3Mb,DIA,VA,,Disconnected,1,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
41550,State/Local Government,Government,USD,794,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
41650,Research,Research & Education,USD,768,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
41680,Utilities,Energy & Manufacturing,USD,1590,284900,10,10Mb,DIA,,,Pending Change,36,180,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
41690,Healthcare,Healthcare,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,5.097284,25,1971238.89,12019203.34,N
41728,Retail,Other Enterprise,USD,519,173138,2,N/A,Dark Fiber,ID,ID,Active,60,519,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
41747,Consulting / Other Professional Services,Professional Services,USD,195,242411,2,100G,DIA,,,Active,12,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
41785,Federal Government,Government,USD,1250,285269,2,Fiber Pair,Interconnect,VA,VA,Active,36,300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
41795,Manufacturing,Energy & Manufacturing,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.04918,0.006061,18300,7480851588,7526190082,N
41950,Internet Content & Software,Media & Content,USD,858,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
41991,Consulting / Other Professional Services,Professional Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,3,249690.26,249690.26,Y
42000,Finance,Finance,USD,1391,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
42010,Reseller,Telecommunications,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,$ -,943846.26,N
42019,Colo/Hosting,Data Center & Cloud Services,USD,765,244410,1,100Mb,DIA,NY,,Active,36,792.41,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
42026,Federal Government,Government,USD,1316,283037,3,N/A,Colocation,VA,,Active,24,1075,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
42057,Real Estate / Construction,Other Enterprise,USD,918,271649,1,100Mb,DIA,,,Active,36,917.55,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
42094,RLEC,Telecommunications,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,1.97408,70,13010176.67,38693306.24,Y
42103,Transportation,Other Enterprise,USD,523,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
42130,Finance,Finance,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.022727,6,578230.07,591371.67,Y
42157,National Carrier/ISP,Telecommunications,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,51,20238052.6,20238052.6,Y
42159,Telecommunications Equipment Provider,Other Enterprise,USD,1270,242365,2,10Mb,DIA,TX,,Active,13,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
42274,State/Local Government,Government,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.995058,0,11735,$ -,$ -,N
42296,Internet Content & Software,Media & Content,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,6,101190.26,101190.26,Y
42322,Retail,Other Enterprise,USD,1477,221885,1,100Mb,DIA,DC,,Active,36,1477.27,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
42332,Consulting / Other Professional Services,Professional Services,USD,399,254901,2,,Colocation,TX,TX,Active,1,399,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
42400,Consulting / Other Professional Services,Professional Services,USD,1047,223667,1,150Mb,DIA,FL,,Active,24,1047.28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
42413,Consulting / Other Professional Services,Professional Services,USD,425,279667,11,Fiber Pair,Interconnect,AZ,AZ,Pending Change,3,390,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
42510,Engineering,Professional Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.15625,0.14803,64,21307076.48,24461155.95,Y
42541,Systems Integrators,Government,USD,399,255762,2,100Mb,DIA,TX,TX,Active,1,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
42590,Research,Research & Education,USD,399,254569,2,,Colocation,TX,TX,Active,1,399,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
42596,Research,Research & Education,USD,3842,301136,1,5G,ELine,,,Active,36,3870.04,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
42620,Healthcare,Healthcare,USD,642,173111,1,10Mb,DIA,TN,,Pending Disconnect,24,641.7,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
42636,Healthcare,Healthcare,USD,177,248916,1,N/A,Dark Fiber,MN,,Active,12,177.47,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
42663,Commercial Systems Integrator,Professional Services,USD,6412,277679,3,1G,ELine,,,Active,24,1770.16,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
42703,Cloud Service Provider,Data Center & Cloud Services,USD,697,255583,6,100Mb,DIA,TX,TX,Active,24,99,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
42720,Internet Content & Software,Media & Content,USD,695,242184,2,N/A,Colocation,TX,,Active,24,695,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
